LAT,LON,MO,DY,T2M,RH2M,WS10M
79.375,2025,1,1,30.01,78.25,6.63
79.375,2025,1,1,30.01,78.25,4.94
79.375,2025,1,1,30.01,78.25,3.82
79.375,2025,1,1,30.01,78.25,3.62
79.375,2025,1,1,30.01,78.25,3.85
79.375,2025,1,1,30.01,78.25,3.88
79.375,2025,1,1,30.01,78.25,3.48
79.375,2025,1,1,30.01,78.25,3.51
79.375,2025,1,1,30.01,78.25,4.43
79.375,2025,1,1,30.01,74.47,8.2
79.375,2025,1,1,30.01,74.47,7.46
79.375,2025,1,1,30.01,74.47,6.63
79.375,2025,1,1,30.01,74.47,4.94
79.375,2025,1,1,30.01,74.47,3.82
79.375,2025,1,1,30.01,74.47,3.62
79.375,2025,1,1,30.01,74.47,3.85
79.375,2025,1,1,30.01,74.47,3.88
79.375,2025,1,1,30.01,74.47,3.48
79.375,2025,1,1,30.01,74.47,3.51
79.375,2025,1,1,30.01,74.47,4.43
79.375,2025,1,1,30.01,72.2,8.2
79.375,2025,1,1,30.01,72.2,7.46
79.375,2025,1,1,30.01,72.2,6.63
79.375,2025,1,1,30.01,72.2,4.94
79.375,2025,1,1,30.01,72.2,3.82
79.375,2025,1,1,30.01,72.2,3.62
79.375,2025,1,1,30.01,72.2,3.85
79.375,2025,1,1,30.01,72.2,3.88
79.375,2025,1,1,30.01,72.2,3.48
79.375,2025,1,1,30.01,72.2,3.51
79.375,2025,1,1,30.01,72.2,4.43
79.375,2025,1,1,30.01,71.13,8.2
79.375,2025,1,1,30.01,71.13,7.46
79.375,2025,1,1,30.01,71.13,6.63
79.375,2025,1,1,30.01,71.13,4.94
79.375,2025,1,1,30.01,71.13,3.82
79.375,2025,1,1,30.01,71.13,3.62
79.375,2025,1,1,30.01,71.13,3.85
79.375,2025,1,1,30.01,71.13,3.88
79.375,2025,1,1,30.01,71.13,3.48
79.375,2025,1,1,30.01,71.13,3.51
79.375,2025,1,1,30.01,71.13,4.43
79.375,2025,1,1,30.01,69.91,8.2
79.375,2025,1,1,30.01,69.91,7.46
79.375,2025,1,1,30.01,69.91,6.63
79.375,2025,1,1,30.01,69.91,4.94
79.375,2025,1,1,30.01,69.91,3.82
79.375,2025,1,1,30.01,69.91,3.62
79.375,2025,1,1,30.01,69.91,3.85
79.375,2025,1,1,30.01,69.91,3.88
79.375,2025,1,1,30.01,69.91,3.48
79.375,2025,1,1,30.01,69.91,3.51
79.375,2025,1,1,30.01,69.91,4.43
79.375,2025,1,1,30.01,70.12,8.2
79.375,2025,1,1,30.01,70.12,7.46
79.375,2025,1,1,30.01,70.12,6.63
79.375,2025,1,1,30.01,70.12,4.94
79.375,2025,1,1,30.01,70.12,3.82
79.375,2025,1,1,30.01,70.12,3.62
79.375,2025,1,1,30.01,70.12,3.85
79.375,2025,1,1,30.01,70.12,3.88
79.375,2025,1,1,30.01,70.12,3.48
79.375,2025,1,1,30.01,70.12,3.51
79.375,2025,1,1,30.01,70.12,4.43
79.375,2025,1,1,30.01,69.99,8.2
79.375,2025,1,1,30.01,69.99,7.46
79.375,2025,1,1,30.01,69.99,6.63
79.375,2025,1,1,30.01,69.99,4.94
79.375,2025,1,1,30.01,69.99,3.82
79.375,2025,1,1,30.01,69.99,3.62
79.375,2025,1,1,30.01,69.99,3.85
79.375,2025,1,1,30.01,69.99,3.88
79.375,2025,1,1,30.01,69.99,3.48
79.375,2025,1,1,30.01,69.99,3.51
79.375,2025,1,1,30.01,69.99,4.43
79.375,2025,1,1,30.01,67.72,8.2
79.375,2025,1,1,30.01,67.72,7.46
79.375,2025,1,1,30.01,67.72,6.63
79.375,2025,1,1,30.01,67.72,4.94
79.375,2025,1,1,30.01,67.72,3.82
79.375,2025,1,1,30.01,67.72,3.62
79.375,2025,1,1,30.01,67.72,3.85
79.375,2025,1,1,30.01,67.72,3.88
79.375,2025,1,1,30.01,67.72,3.48
79.375,2025,1,1,30.01,67.72,3.51
79.375,2025,1,1,30.01,67.72,4.43
80.0,2025,1,1,30.3,79.28,7.46
80.0,2025,1,1,30.3,79.28,7.19
80.0,2025,1,1,30.3,79.28,7.23
80.0,2025,1,1,30.3,79.28,6.28
80.0,2025,1,1,30.3,79.28,4.93
80.0,2025,1,1,30.3,79.28,4.12
80.0,2025,1,1,30.3,79.28,4.15
80.0,2025,1,1,30.3,79.28,4.18
80.0,2025,1,1,30.3,79.28,3.98
80.0,2025,1,1,30.3,79.28,3.74
80.0,2025,1,1,30.3,79.28,4.22
80.0,2025,1,1,30.3,79.05,7.46
80.0,2025,1,1,30.3,79.05,7.19
80.0,2025,1,1,30.3,79.05,7.23
80.0,2025,1,1,30.3,79.05,6.28
80.0,2025,1,1,30.3,79.05,4.93
80.0,2025,1,1,30.3,79.05,4.12
80.0,2025,1,1,30.3,79.05,4.15
80.0,2025,1,1,30.3,79.05,4.18
80.0,2025,1,1,30.3,79.05,3.98
80.0,2025,1,1,30.3,79.05,3.74
80.0,2025,1,1,30.3,79.05,4.22
80.0,2025,1,1,30.3,81.62,7.46
80.0,2025,1,1,30.3,81.62,7.19
80.0,2025,1,1,30.3,81.62,7.23
80.0,2025,1,1,30.3,81.62,6.28
80.0,2025,1,1,30.3,81.62,4.93
80.0,2025,1,1,30.3,81.62,4.12
80.0,2025,1,1,30.3,81.62,4.15
80.0,2025,1,1,30.3,81.62,4.18
80.0,2025,1,1,30.3,81.62,3.98
80.0,2025,1,1,30.3,81.62,3.74
80.0,2025,1,1,30.3,81.62,4.22
80.0,2025,1,1,30.3,82.11,7.46
80.0,2025,1,1,30.3,82.11,7.19
80.0,2025,1,1,30.3,82.11,7.23
80.0,2025,1,1,30.3,82.11,6.28
80.0,2025,1,1,30.3,82.11,4.93
80.0,2025,1,1,30.3,82.11,4.12
80.0,2025,1,1,30.3,82.11,4.15
80.0,2025,1,1,30.3,82.11,4.18
80.0,2025,1,1,30.3,82.11,3.98
80.0,2025,1,1,30.3,82.11,3.74
80.0,2025,1,1,30.3,82.11,4.22
80.0,2025,1,1,30.3,79.3,7.46
80.0,2025,1,1,30.3,79.3,7.19
80.0,2025,1,1,30.3,79.3,7.23
80.0,2025,1,1,30.3,79.3,6.28
80.0,2025,1,1,30.3,79.3,4.93
80.0,2025,1,1,30.3,79.3,4.12
80.0,2025,1,1,30.3,79.3,4.15
80.0,2025,1,1,30.3,79.3,4.18
80.0,2025,1,1,30.3,79.3,3.98
80.0,2025,1,1,30.3,79.3,3.74
80.0,2025,1,1,30.3,79.3,4.22
80.0,2025,1,1,30.3,76.37,7.46
80.0,2025,1,1,30.3,76.37,7.19
80.0,2025,1,1,30.3,76.37,7.23
80.0,2025,1,1,30.3,76.37,6.28
80.0,2025,1,1,30.3,76.37,4.93
80.0,2025,1,1,30.3,76.37,4.12
80.0,2025,1,1,30.3,76.37,4.15
80.0,2025,1,1,30.3,76.37,4.18
80.0,2025,1,1,30.3,76.37,3.98
80.0,2025,1,1,30.3,76.37,3.74
80.0,2025,1,1,30.3,76.37,4.22
80.0,2025,1,1,30.3,74.78,7.46
80.0,2025,1,1,30.3,74.78,7.19
80.0,2025,1,1,30.3,74.78,7.23
80.0,2025,1,1,30.3,74.78,6.28
80.0,2025,1,1,30.3,74.78,4.93
80.0,2025,1,1,30.3,74.78,4.12
80.0,2025,1,1,30.3,74.78,4.15
80.0,2025,1,1,30.3,74.78,4.18
80.0,2025,1,1,30.3,74.78,3.98
80.0,2025,1,1,30.3,74.78,3.74
80.0,2025,1,1,30.3,74.78,4.22
80.0,2025,1,1,30.3,73.83,7.46
80.0,2025,1,1,30.3,73.83,7.19
80.0,2025,1,1,30.3,73.83,7.23
80.0,2025,1,1,30.3,73.83,6.28
80.0,2025,1,1,30.3,73.83,4.93
80.0,2025,1,1,30.3,73.83,4.12
80.0,2025,1,1,30.3,73.83,4.15
80.0,2025,1,1,30.3,73.83,4.18
80.0,2025,1,1,30.3,73.83,3.98
80.0,2025,1,1,30.3,73.83,3.74
80.0,2025,1,1,30.3,73.83,4.22
80.0,2025,1,1,30.3,72.98,7.46
80.0,2025,1,1,30.3,72.98,7.19
80.0,2025,1,1,30.3,72.98,7.23
80.0,2025,1,1,30.3,72.98,6.28
80.0,2025,1,1,30.3,72.98,4.93
80.0,2025,1,1,30.3,72.98,4.12
80.0,2025,1,1,30.3,72.98,4.15
80.0,2025,1,1,30.3,72.98,4.18
80.0,2025,1,1,30.3,72.98,3.98
80.0,2025,1,1,30.3,72.98,3.74
80.0,2025,1,1,30.3,72.98,4.22
80.0,2025,1,1,30.3,71.65,7.46
80.0,2025,1,1,30.3,71.65,7.19
80.0,2025,1,1,30.3,71.65,7.23
80.0,2025,1,1,30.3,71.65,6.28
80.0,2025,1,1,30.3,71.65,4.93
80.0,2025,1,1,30.3,71.65,4.12
80.0,2025,1,1,30.3,71.65,4.15
80.0,2025,1,1,30.3,71.65,4.18
80.0,2025,1,1,30.3,71.65,3.98
80.0,2025,1,1,30.3,71.65,3.74
80.0,2025,1,1,30.3,71.65,4.22
80.0,2025,1,1,30.3,69.63,7.46
80.0,2025,1,1,30.3,69.63,7.19
80.0,2025,1,1,30.3,69.63,7.23
80.0,2025,1,1,30.3,69.63,6.28
80.0,2025,1,1,30.3,69.63,4.93
80.0,2025,1,1,30.3,69.63,4.12
80.0,2025,1,1,30.3,69.63,4.15
80.0,2025,1,1,30.3,69.63,4.18
80.0,2025,1,1,30.3,69.63,3.98
80.0,2025,1,1,30.3,69.63,3.74
80.0,2025,1,1,30.3,69.63,4.22
76.25,2025,1,1,23.99,80.87,7.28
76.25,2025,1,1,23.99,80.87,6.85
76.25,2025,1,1,23.99,80.87,6.53
76.25,2025,1,1,23.99,80.87,5.16
76.25,2025,1,1,23.99,80.87,4.45
76.25,2025,1,1,23.99,80.87,3.4
76.25,2025,1,1,23.99,80.87,2.67
76.25,2025,1,1,23.99,80.87,3.41
76.25,2025,1,1,23.99,80.87,4.22
76.25,2025,1,1,23.99,80.87,4.41
76.25,2025,1,1,23.99,80.87,4.88
76.25,2025,1,1,23.99,80.23,7.28
76.25,2025,1,1,23.99,80.23,6.85
76.25,2025,1,1,23.99,80.23,6.53
76.25,2025,1,1,23.99,80.23,5.16
76.25,2025,1,1,23.99,80.23,4.45
76.25,2025,1,1,23.99,80.23,3.4
76.25,2025,1,1,23.99,80.23,2.67
76.25,2025,1,1,23.99,80.23,3.41
76.25,2025,1,1,23.99,80.23,4.22
76.25,2025,1,1,23.99,80.23,4.41
76.25,2025,1,1,23.99,80.23,4.88
76.25,2025,1,1,23.99,81.08,7.28
76.25,2025,1,1,23.99,81.08,6.85
76.25,2025,1,1,23.99,81.08,6.53
76.25,2025,1,1,23.99,81.08,5.16
76.25,2025,1,1,23.99,81.08,4.45
76.25,2025,1,1,23.99,81.08,3.4
76.25,2025,1,1,23.99,81.08,2.67
76.25,2025,1,1,23.99,81.08,3.41
76.25,2025,1,1,23.99,81.08,4.22
76.25,2025,1,1,23.99,81.08,4.41
76.25,2025,1,1,23.99,81.08,4.88
76.25,2025,1,1,23.99,85.23,7.28
76.25,2025,1,1,23.99,85.23,6.85
76.25,2025,1,1,23.99,85.23,6.53
76.25,2025,1,1,23.99,85.23,5.16
76.25,2025,1,1,23.99,85.23,4.45
76.25,2025,1,1,23.99,85.23,3.4
76.25,2025,1,1,23.99,85.23,2.67
76.25,2025,1,1,23.99,85.23,3.41
76.25,2025,1,1,23.99,85.23,4.22
76.25,2025,1,1,23.99,85.23,4.41
76.25,2025,1,1,23.99,85.23,4.88
76.25,2025,1,1,23.99,87.86,7.28
76.25,2025,1,1,23.99,87.86,6.85
76.25,2025,1,1,23.99,87.86,6.53
76.25,2025,1,1,23.99,87.86,5.16
76.25,2025,1,1,23.99,87.86,4.45
76.25,2025,1,1,23.99,87.86,3.4
76.25,2025,1,1,23.99,87.86,2.67
76.25,2025,1,1,23.99,87.86,3.41
76.25,2025,1,1,23.99,87.86,4.22
76.25,2025,1,1,23.99,87.86,4.41
76.25,2025,1,1,23.99,87.86,4.88
76.25,2025,1,1,23.99,89.35,7.28
76.25,2025,1,1,23.99,89.35,6.85
76.25,2025,1,1,23.99,89.35,6.53
76.25,2025,1,1,23.99,89.35,5.16
76.25,2025,1,1,23.99,89.35,4.45
76.25,2025,1,1,23.99,89.35,3.4
76.25,2025,1,1,23.99,89.35,2.67
76.25,2025,1,1,23.99,89.35,3.41
76.25,2025,1,1,23.99,89.35,4.22
76.25,2025,1,1,23.99,89.35,4.41
76.25,2025,1,1,23.99,89.35,4.88
76.25,2025,1,1,23.99,89.45,7.28
76.25,2025,1,1,23.99,89.45,6.85
76.25,2025,1,1,23.99,89.45,6.53
76.25,2025,1,1,23.99,89.45,5.16
76.25,2025,1,1,23.99,89.45,4.45
76.25,2025,1,1,23.99,89.45,3.4
76.25,2025,1,1,23.99,89.45,2.67
76.25,2025,1,1,23.99,89.45,3.41
76.25,2025,1,1,23.99,89.45,4.22
76.25,2025,1,1,23.99,89.45,4.41
76.25,2025,1,1,23.99,89.45,4.88
76.25,2025,1,1,23.99,85.93,7.28
76.25,2025,1,1,23.99,85.93,6.85
76.25,2025,1,1,23.99,85.93,6.53
76.25,2025,1,1,23.99,85.93,5.16
76.25,2025,1,1,23.99,85.93,4.45
76.25,2025,1,1,23.99,85.93,3.4
76.25,2025,1,1,23.99,85.93,2.67
76.25,2025,1,1,23.99,85.93,3.41
76.25,2025,1,1,23.99,85.93,4.22
76.25,2025,1,1,23.99,85.93,4.41
76.25,2025,1,1,23.99,85.93,4.88
76.25,2025,1,1,23.99,80.96,7.28
76.25,2025,1,1,23.99,80.96,6.85
76.25,2025,1,1,23.99,80.96,6.53
76.25,2025,1,1,23.99,80.96,5.16
76.25,2025,1,1,23.99,80.96,4.45
76.25,2025,1,1,23.99,80.96,3.4
76.25,2025,1,1,23.99,80.96,2.67
76.25,2025,1,1,23.99,80.96,3.41
76.25,2025,1,1,23.99,80.96,4.22
76.25,2025,1,1,23.99,80.96,4.41
76.25,2025,1,1,23.99,80.96,4.88
76.25,2025,1,1,23.99,79.42,7.28
76.25,2025,1,1,23.99,79.42,6.85
76.25,2025,1,1,23.99,79.42,6.53
76.25,2025,1,1,23.99,79.42,5.16
76.25,2025,1,1,23.99,79.42,4.45
76.25,2025,1,1,23.99,79.42,3.4
76.25,2025,1,1,23.99,79.42,2.67
76.25,2025,1,1,23.99,79.42,3.41
76.25,2025,1,1,23.99,79.42,4.22
76.25,2025,1,1,23.99,79.42,4.41
76.25,2025,1,1,23.99,79.42,4.88
76.25,2025,1,1,23.99,77.41,7.28
76.25,2025,1,1,23.99,77.41,6.85
76.25,2025,1,1,23.99,77.41,6.53
76.25,2025,1,1,23.99,77.41,5.16
76.25,2025,1,1,23.99,77.41,4.45
76.25,2025,1,1,23.99,77.41,3.4
76.25,2025,1,1,23.99,77.41,2.67
76.25,2025,1,1,23.99,77.41,3.41
76.25,2025,1,1,23.99,77.41,4.22
76.25,2025,1,1,23.99,77.41,4.41
76.25,2025,1,1,23.99,77.41,4.88
76.875,2025,1,1,24.6,85.05,5.67
76.875,2025,1,1,24.6,85.05,3.8
76.875,2025,1,1,24.6,85.05,2.98
76.875,2025,1,1,24.6,85.05,2.67
76.875,2025,1,1,24.6,85.05,3.49
76.875,2025,1,1,24.6,85.05,3.72
76.875,2025,1,1,24.6,85.05,3.71
76.875,2025,1,1,24.6,85.05,4.25
76.875,2025,1,1,24.6,85.05,4.64
76.875,2025,1,1,24.6,85.05,4.95
76.875,2025,1,1,24.6,85.05,5.69
76.875,2025,1,1,24.6,87.33,5.67
76.875,2025,1,1,24.6,87.33,3.8
76.875,2025,1,1,24.6,87.33,2.98
76.875,2025,1,1,24.6,87.33,2.67
76.875,2025,1,1,24.6,87.33,3.49
76.875,2025,1,1,24.6,87.33,3.72
76.875,2025,1,1,24.6,87.33,3.71
76.875,2025,1,1,24.6,87.33,4.25
76.875,2025,1,1,24.6,87.33,4.64
76.875,2025,1,1,24.6,87.33,4.95
76.875,2025,1,1,24.6,87.33,5.69
76.875,2025,1,1,24.6,88.59,5.67
76.875,2025,1,1,24.6,88.59,3.8
76.875,2025,1,1,24.6,88.59,2.98
76.875,2025,1,1,24.6,88.59,2.67
76.875,2025,1,1,24.6,88.59,3.49
76.875,2025,1,1,24.6,88.59,3.72
76.875,2025,1,1,24.6,88.59,3.71
76.875,2025,1,1,24.6,88.59,4.25
76.875,2025,1,1,24.6,88.59,4.64
76.875,2025,1,1,24.6,88.59,4.95
76.875,2025,1,1,24.6,88.59,5.69
76.875,2025,1,1,24.6,90.76,5.67
76.875,2025,1,1,24.6,90.76,3.8
76.875,2025,1,1,24.6,90.76,2.98
76.875,2025,1,1,24.6,90.76,2.67
76.875,2025,1,1,24.6,90.76,3.49
76.875,2025,1,1,24.6,90.76,3.72
76.875,2025,1,1,24.6,90.76,3.71
76.875,2025,1,1,24.6,90.76,4.25
76.875,2025,1,1,24.6,90.76,4.64
76.875,2025,1,1,24.6,90.76,4.95
76.875,2025,1,1,24.6,90.76,5.69
76.875,2025,1,1,24.6,90.39,5.67
76.875,2025,1,1,24.6,90.39,3.8
76.875,2025,1,1,24.6,90.39,2.98
76.875,2025,1,1,24.6,90.39,2.67
76.875,2025,1,1,24.6,90.39,3.49
76.875,2025,1,1,24.6,90.39,3.72
76.875,2025,1,1,24.6,90.39,3.71
76.875,2025,1,1,24.6,90.39,4.25
76.875,2025,1,1,24.6,90.39,4.64
76.875,2025,1,1,24.6,90.39,4.95
76.875,2025,1,1,24.6,90.39,5.69
76.875,2025,1,1,24.6,86.28,5.67
76.875,2025,1,1,24.6,86.28,3.8
76.875,2025,1,1,24.6,86.28,2.98
76.875,2025,1,1,24.6,86.28,2.67
76.875,2025,1,1,24.6,86.28,3.49
76.875,2025,1,1,24.6,86.28,3.72
76.875,2025,1,1,24.6,86.28,3.71
76.875,2025,1,1,24.6,86.28,4.25
76.875,2025,1,1,24.6,86.28,4.64
76.875,2025,1,1,24.6,86.28,4.95
76.875,2025,1,1,24.6,86.28,5.69
76.875,2025,1,1,24.6,81.93,5.67
76.875,2025,1,1,24.6,81.93,3.8
76.875,2025,1,1,24.6,81.93,2.98
76.875,2025,1,1,24.6,81.93,2.67
76.875,2025,1,1,24.6,81.93,3.49
76.875,2025,1,1,24.6,81.93,3.72
76.875,2025,1,1,24.6,81.93,3.71
76.875,2025,1,1,24.6,81.93,4.25
76.875,2025,1,1,24.6,81.93,4.64
76.875,2025,1,1,24.6,81.93,4.95
76.875,2025,1,1,24.6,81.93,5.69
76.875,2025,1,1,24.6,78.88,5.67
76.875,2025,1,1,24.6,78.88,3.8
76.875,2025,1,1,24.6,78.88,2.98
76.875,2025,1,1,24.6,78.88,2.67
76.875,2025,1,1,24.6,78.88,3.49
76.875,2025,1,1,24.6,78.88,3.72
76.875,2025,1,1,24.6,78.88,3.71
76.875,2025,1,1,24.6,78.88,4.25
76.875,2025,1,1,24.6,78.88,4.64
76.875,2025,1,1,24.6,78.88,4.95
76.875,2025,1,1,24.6,78.88,5.69
76.875,2025,1,1,24.6,76.31,5.67
76.875,2025,1,1,24.6,76.31,3.8
76.875,2025,1,1,24.6,76.31,2.98
76.875,2025,1,1,24.6,76.31,2.67
76.875,2025,1,1,24.6,76.31,3.49
76.875,2025,1,1,24.6,76.31,3.72
76.875,2025,1,1,24.6,76.31,3.71
76.875,2025,1,1,24.6,76.31,4.25
76.875,2025,1,1,24.6,76.31,4.64
76.875,2025,1,1,24.6,76.31,4.95
76.875,2025,1,1,24.6,76.31,5.69
76.875,2025,1,1,24.6,75.67,5.67
76.875,2025,1,1,24.6,75.67,3.8
76.875,2025,1,1,24.6,75.67,2.98
76.875,2025,1,1,24.6,75.67,2.67
76.875,2025,1,1,24.6,75.67,3.49
76.875,2025,1,1,24.6,75.67,3.72
76.875,2025,1,1,24.6,75.67,3.71
76.875,2025,1,1,24.6,75.67,4.25
76.875,2025,1,1,24.6,75.67,4.64
76.875,2025,1,1,24.6,75.67,4.95
76.875,2025,1,1,24.6,75.67,5.69
76.875,2025,1,1,24.6,75.43,5.67
76.875,2025,1,1,24.6,75.43,3.8
76.875,2025,1,1,24.6,75.43,2.98
76.875,2025,1,1,24.6,75.43,2.67
76.875,2025,1,1,24.6,75.43,3.49
76.875,2025,1,1,24.6,75.43,3.72
76.875,2025,1,1,24.6,75.43,3.71
76.875,2025,1,1,24.6,75.43,4.25
76.875,2025,1,1,24.6,75.43,4.64
76.875,2025,1,1,24.6,75.43,4.95
76.875,2025,1,1,24.6,75.43,5.69
77.5,2025,1,1,27.71,79.88,5.84
77.5,2025,1,1,27.71,79.88,5.06
77.5,2025,1,1,27.71,79.88,3.28
77.5,2025,1,1,27.71,79.88,3.63
77.5,2025,1,1,27.71,79.88,5.18
77.5,2025,1,1,27.71,79.88,4.61
77.5,2025,1,1,27.71,79.88,2.86
77.5,2025,1,1,27.71,79.88,2.95
77.5,2025,1,1,27.71,79.88,4.41
77.5,2025,1,1,27.71,79.88,5.33
77.5,2025,1,1,27.71,79.88,5.89
77.5,2025,1,1,27.71,78.84,5.84
77.5,2025,1,1,27.71,78.84,5.06
77.5,2025,1,1,27.71,78.84,3.28
77.5,2025,1,1,27.71,78.84,3.63
77.5,2025,1,1,27.71,78.84,5.18
77.5,2025,1,1,27.71,78.84,4.61
77.5,2025,1,1,27.71,78.84,2.86
77.5,2025,1,1,27.71,78.84,2.95
77.5,2025,1,1,27.71,78.84,4.41
77.5,2025,1,1,27.71,78.84,5.33
77.5,2025,1,1,27.71,78.84,5.89
77.5,2025,1,1,27.71,80.0,5.84
77.5,2025,1,1,27.71,80.0,5.06
77.5,2025,1,1,27.71,80.0,3.28
77.5,2025,1,1,27.71,80.0,3.63
77.5,2025,1,1,27.71,80.0,5.18
77.5,2025,1,1,27.71,80.0,4.61
77.5,2025,1,1,27.71,80.0,2.86
77.5,2025,1,1,27.71,80.0,2.95
77.5,2025,1,1,27.71,80.0,4.41
77.5,2025,1,1,27.71,80.0,5.33
77.5,2025,1,1,27.71,80.0,5.89
77.5,2025,1,1,27.71,78.36,5.84
77.5,2025,1,1,27.71,78.36,5.06
77.5,2025,1,1,27.71,78.36,3.28
77.5,2025,1,1,27.71,78.36,3.63
77.5,2025,1,1,27.71,78.36,5.18
77.5,2025,1,1,27.71,78.36,4.61
77.5,2025,1,1,27.71,78.36,2.86
77.5,2025,1,1,27.71,78.36,2.95
77.5,2025,1,1,27.71,78.36,4.41
77.5,2025,1,1,27.71,78.36,5.33
77.5,2025,1,1,27.71,78.36,5.89
77.5,2025,1,1,27.71,77.82,5.84
77.5,2025,1,1,27.71,77.82,5.06
77.5,2025,1,1,27.71,77.82,3.28
77.5,2025,1,1,27.71,77.82,3.63
77.5,2025,1,1,27.71,77.82,5.18
77.5,2025,1,1,27.71,77.82,4.61
77.5,2025,1,1,27.71,77.82,2.86
77.5,2025,1,1,27.71,77.82,2.95
77.5,2025,1,1,27.71,77.82,4.41
77.5,2025,1,1,27.71,77.82,5.33
77.5,2025,1,1,27.71,77.82,5.89
77.5,2025,1,1,27.71,75.82,5.84
77.5,2025,1,1,27.71,75.82,5.06
77.5,2025,1,1,27.71,75.82,3.28
77.5,2025,1,1,27.71,75.82,3.63
77.5,2025,1,1,27.71,75.82,5.18
77.5,2025,1,1,27.71,75.82,4.61
77.5,2025,1,1,27.71,75.82,2.86
77.5,2025,1,1,27.71,75.82,2.95
77.5,2025,1,1,27.71,75.82,4.41
77.5,2025,1,1,27.71,75.82,5.33
77.5,2025,1,1,27.71,75.82,5.89
77.5,2025,1,1,27.71,75.25,5.84
77.5,2025,1,1,27.71,75.25,5.06
77.5,2025,1,1,27.71,75.25,3.28
77.5,2025,1,1,27.71,75.25,3.63
77.5,2025,1,1,27.71,75.25,5.18
77.5,2025,1,1,27.71,75.25,4.61
77.5,2025,1,1,27.71,75.25,2.86
77.5,2025,1,1,27.71,75.25,2.95
77.5,2025,1,1,27.71,75.25,4.41
77.5,2025,1,1,27.71,75.25,5.33
77.5,2025,1,1,27.71,75.25,5.89
77.5,2025,1,1,27.71,76.92,5.84
77.5,2025,1,1,27.71,76.92,5.06
77.5,2025,1,1,27.71,76.92,3.28
77.5,2025,1,1,27.71,76.92,3.63
77.5,2025,1,1,27.71,76.92,5.18
77.5,2025,1,1,27.71,76.92,4.61
77.5,2025,1,1,27.71,76.92,2.86
77.5,2025,1,1,27.71,76.92,2.95
77.5,2025,1,1,27.71,76.92,4.41
77.5,2025,1,1,27.71,76.92,5.33
77.5,2025,1,1,27.71,76.92,5.89
77.5,2025,1,1,27.71,75.73,5.84
77.5,2025,1,1,27.71,75.73,5.06
77.5,2025,1,1,27.71,75.73,3.28
77.5,2025,1,1,27.71,75.73,3.63
77.5,2025,1,1,27.71,75.73,5.18
77.5,2025,1,1,27.71,75.73,4.61
77.5,2025,1,1,27.71,75.73,2.86
77.5,2025,1,1,27.71,75.73,2.95
77.5,2025,1,1,27.71,75.73,4.41
77.5,2025,1,1,27.71,75.73,5.33
77.5,2025,1,1,27.71,75.73,5.89
77.5,2025,1,1,27.71,73.94,5.84
77.5,2025,1,1,27.71,73.94,5.06
77.5,2025,1,1,27.71,73.94,3.28
77.5,2025,1,1,27.71,73.94,3.63
77.5,2025,1,1,27.71,73.94,5.18
77.5,2025,1,1,27.71,73.94,4.61
77.5,2025,1,1,27.71,73.94,2.86
77.5,2025,1,1,27.71,73.94,2.95
77.5,2025,1,1,27.71,73.94,4.41
77.5,2025,1,1,27.71,73.94,5.33
77.5,2025,1,1,27.71,73.94,5.89
77.5,2025,1,1,27.71,73.8,5.84
77.5,2025,1,1,27.71,73.8,5.06
77.5,2025,1,1,27.71,73.8,3.28
77.5,2025,1,1,27.71,73.8,3.63
77.5,2025,1,1,27.71,73.8,5.18
77.5,2025,1,1,27.71,73.8,4.61
77.5,2025,1,1,27.71,73.8,2.86
77.5,2025,1,1,27.71,73.8,2.95
77.5,2025,1,1,27.71,73.8,4.41
77.5,2025,1,1,27.71,73.8,5.33
77.5,2025,1,1,27.71,73.8,5.89
78.125,2025,1,1,28.44,73.31,6.26
78.125,2025,1,1,28.44,73.31,5.66
78.125,2025,1,1,28.44,73.31,3.7
78.125,2025,1,1,28.44,73.31,2.72
78.125,2025,1,1,28.44,73.31,4.07
78.125,2025,1,1,28.44,73.31,4.2
78.125,2025,1,1,28.44,73.31,3.17
78.125,2025,1,1,28.44,73.31,3.32
78.125,2025,1,1,28.44,73.31,4.32
78.125,2025,1,1,28.44,73.31,5.26
78.125,2025,1,1,28.44,73.31,5.93
78.125,2025,1,1,28.44,71.15,6.26
78.125,2025,1,1,28.44,71.15,5.66
78.125,2025,1,1,28.44,71.15,3.7
78.125,2025,1,1,28.44,71.15,2.72
78.125,2025,1,1,28.44,71.15,4.07
78.125,2025,1,1,28.44,71.15,4.2
78.125,2025,1,1,28.44,71.15,3.17
78.125,2025,1,1,28.44,71.15,3.32
78.125,2025,1,1,28.44,71.15,4.32
78.125,2025,1,1,28.44,71.15,5.26
78.125,2025,1,1,28.44,71.15,5.93
78.125,2025,1,1,28.44,73.65,6.26
78.125,2025,1,1,28.44,73.65,5.66
78.125,2025,1,1,28.44,73.65,3.7
78.125,2025,1,1,28.44,73.65,2.72
78.125,2025,1,1,28.44,73.65,4.07
78.125,2025,1,1,28.44,73.65,4.2
78.125,2025,1,1,28.44,73.65,3.17
78.125,2025,1,1,28.44,73.65,3.32
78.125,2025,1,1,28.44,73.65,4.32
78.125,2025,1,1,28.44,73.65,5.26
78.125,2025,1,1,28.44,73.65,5.93
78.125,2025,1,1,28.44,73.26,6.26
78.125,2025,1,1,28.44,73.26,5.66
78.125,2025,1,1,28.44,73.26,3.7
78.125,2025,1,1,28.44,73.26,2.72
